,0
7870,0.84575284
7871,0.79738295
7872,0.98166454
7873,0.919263
7874,0.85125864
7875,1.182314
7876,1.0450283
7877,0.952021
7878,0.8830091
7879,0.8159115
7880,0.7691879
7881,0.71153
7882,2.1785808
7883,4.7678537
7884,3.4998927
7885,14.586028
7886,10.601134
7887,7.3749685
7888,5.6203003
7889,3.4553037
7890,2.4624217
7891,1.9059839
7892,1.2810363
7893,1.0401906
7894,0.887527
7895,0.674947
7896,1.3426752
7897,1.0756013
7898,0.77962065
7899,0.5967264
7900,0.47836748
7901,0.4295063
7902,1.8892884
7903,1.9101331
7904,1.3352035
7905,0.9301733
7906,0.6768516
7907,0.49491274
7908,0.40173787
7909,0.33830026
7910,0.28606552
7911,0.29512936
7912,0.44512856
7913,0.66029805
7914,0.6046094
7915,0.5080089
7916,0.41925004
7917,0.35335243
7918,0.30275393
7919,0.26786202
7920,0.23820063
7921,0.20845084
7922,0.19015592
7923,0.17419371
7924,0.16216962
7925,0.15199043
7926,0.14307952
7927,0.13246459
7928,0.1254159
7929,0.1185678
7930,0.11079292
7931,0.105152406
7932,0.097415775
7933,0.09308084
7934,0.08439524
7935,0.07773715
7936,0.07494343
7937,0.07247649
7938,0.06761243
7939,0.07073623
7940,0.06695063
7941,0.065543726
7942,0.07024461
7943,0.087204784
7944,0.11079759
7945,0.10714752
7946,0.09929013
7947,0.16325827
7948,0.20260257
7949,0.205438
7950,0.22157395
7951,0.22109991
7952,0.23588498
7953,0.21526913
7954,0.21917574
7955,0.48711774
7956,0.43126372
7957,0.3740823
7958,0.33610398
7959,0.3004895
7960,0.27586567
7961,0.41298777
7962,0.51625735
7963,0.48705605
7964,0.42948765
7965,0.40550622
7966,0.36419073
7967,0.33193275
7968,0.29923776
7969,0.26434776
7970,0.23843133
7971,0.2128481
7972,0.20288382
7973,0.19427781
7974,0.18796407
7975,0.2693342
7976,0.37964982
7977,0.38692185
7978,0.3513741
7979,0.37375137
7980,0.34048304
7981,0.30419534
7982,0.36786166
7983,0.34327847
7984,0.31882492
7985,0.2981516
7986,0.2767187
7987,0.25980738
7988,0.23989575
7989,0.22364901
7990,0.21141863
7991,0.31085482
7992,0.32511705
7993,0.29885513
7994,0.27461445
7995,0.25109395
7996,0.23131897
7997,0.31290033
7998,1.6771576
7999,1.50781
8000,1.2849153
8001,1.0707396
8002,0.78623986
8003,0.6214088
8004,0.5230173
8005,0.45272774
8006,0.3873556
8007,0.36200398
8008,0.34389913
8009,0.32079226
8010,0.5437257
8011,0.69575125
8012,0.9459832
8013,0.89481115
8014,0.7575616
8015,0.6574184
8016,0.71952677
8017,0.633216
8018,0.54828346
8019,0.48381174
8020,0.43282056
8021,0.3874951
8022,0.35271496
8023,0.32212657
8024,0.2881159
8025,0.26904947
8026,0.2532794
8027,0.23974515
8028,0.2285909
8029,0.21905231
8030,0.21086049
8031,0.40650457
8032,0.36462426
8033,0.33875698
8034,0.3176597
8035,0.30030456
8036,0.2854709
8037,0.26282948
8038,0.25251472
8039,0.2435384
8040,0.2348404
8041,0.22698708
8042,0.21396734
8043,0.20473179
8044,0.19980164
8045,0.188563
8046,0.18078081
8047,0.17814988
8048,0.17583784
8049,0.16890402
8050,0.42184114
8051,0.3906709
8052,0.37164304
8053,0.35113484
8054,0.3340957
8055,0.32065642
8056,0.29626164
8057,0.2843793
8058,0.31326067
8059,0.3030318
8060,0.28524745
8061,0.26973954
8062,0.26102978
8063,0.25362217
8064,0.4324724
8065,0.44028696
8066,0.6077099
8067,0.55317545
8068,0.55212325
8069,0.50344706
8070,0.46561378
8071,0.43243977
8072,0.4040076
8073,0.38069022
8074,0.36099383
8075,0.34231684
8076,0.32290798
8077,0.30208826
8078,0.2894354
8079,0.28060418
8080,0.26866418
8081,0.2565973
8082,0.24232754
8083,0.23606394
8084,0.22819719
8085,0.21625341
8086,0.20695621
8087,0.19808486
8088,0.18955906
8089,0.18525256
8090,0.18221083
8091,0.1772797
8092,0.17027347
8093,0.16435768
8094,0.15809432
8095,0.16189171
8096,0.15759124
8097,0.259396
8098,0.24921928
8099,0.24088632
8100,0.23122995
8101,0.22265987
8102,0.21432951
8103,0.21094349
8104,0.5668991
8105,1.533392
8106,1.5617785
8107,1.3419306
8108,1.1658596
8109,14.195191
8110,18.3035
8111,14.177557
8112,10.756594
8113,9.202618
8114,9.075049
8115,6.6472673
8116,7.8842545
8117,6.1241665
8118,4.4884896
8119,3.3919082
8120,2.66783
8121,2.1685572
8122,2.9234405
8123,2.4174833
8124,2.0018077
8125,2.243755
8126,2.610138
8127,3.6029954
8128,2.9001188
8129,4.0937486
8130,4.048937
8131,3.5769324
8132,3.962349
8133,3.089767
8134,2.9148989
8135,7.752303
8136,5.9421988
8137,4.562743
8138,3.765782
8139,2.9877093
8140,2.4813848
8141,2.0715508
8142,1.772689
8143,1.5301566
8144,1.3237728
8145,1.1746266
8146,1.067435
8147,0.95826995
8148,0.98373765
8149,2.1547098
8150,1.8150806
8151,1.5618497
8152,1.3483055
8153,1.2121749
8154,1.103279
8155,1.006746
8156,0.930794
8157,0.9023867
8158,1.2994273
8159,1.1796302
8160,1.0594448
8161,0.95358974
8162,0.8721328
8163,0.7937908
8164,0.73953354
8165,0.6925879
8166,0.6509157
8167,0.6194609
8168,0.5921668
8169,0.56168664
8170,0.5417228
8171,0.6904386
8172,1.1794858
8173,1.0883622
8174,1.0462984
8175,1.0359982
8176,0.95798624
8177,0.8881774
8178,0.89897275
8179,0.9601537
8180,1.0557016
8181,0.96043015
8182,0.91811836
8183,0.857669
8184,0.8011838
8185,3.252965
8186,2.668295
8187,2.1831026
8188,1.8916057
8189,1.5948255
8190,1.4005241
8191,1.2789319
8192,1.1762996
8193,1.0143472
8194,0.87906945
8195,1.0181813
8196,0.9537116
8197,1.8226068
8198,1.6227636
8199,1.3850381
8200,1.2669541
8201,1.172766
8202,1.0974422
8203,1.0283298
8204,0.96164906
8205,0.882202
8206,0.8379582
8207,3.1161184
8208,10.765327
8209,8.252666
8210,5.7087464
8211,3.8711782
8212,2.8559713
8213,2.2496333
8214,1.88063
8215,1.651013
8216,1.533504
8217,1.3545543
8218,1.238554
8219,1.2891471
8220,1.1843787
8221,7.281686
8222,4.855543
8223,3.2632298
8224,2.6147945
8225,4.8928638
8226,3.8989167
8227,3.3137546
8228,2.2773228
8229,1.8361454
8230,2.6448612
8231,2.9020214
8232,1.9952257
8233,1.4768665
8234,1.2872176
8235,1.1400583
8236,1.0351225
8237,0.95364344
8238,0.89013064
8239,0.835076
8240,0.9986857
8241,1.0497539
8242,0.836851
8243,0.68857616
8244,0.74251795
8245,1.7950927
8246,4.075205
8247,2.6651406
8248,1.8591156
8249,1.3712656
8250,1.1297153
8251,1.1828458
8252,0.91290724
8253,0.81043005
8254,0.72278756
8255,0.7377073
8256,0.68226546
8257,1.5466727
8258,1.9728305
8259,5.6638618
8260,4.1790175
8261,2.9903011
8262,2.3126
8263,1.8491149
8264,4.1943083
8265,3.1059783
8266,2.0098405
8267,1.38615
8268,1.131345
8269,0.83872044
8270,0.6398431
8271,0.7304461
8272,0.64973366
8273,0.8467621
8274,0.7511387
8275,0.6343671
8276,0.50288093
8277,0.45449367
8278,0.41520575
8279,0.35764506
8280,0.33172596
8281,0.30128193
8282,0.2586225
8283,0.23779085
8284,0.21187188
8285,0.19305673
8286,0.192535
8287,0.18019503
8288,0.1693836
8289,0.19015184
8290,0.27048877
8291,0.23736188
8292,0.21612425
8293,0.19902818
8294,0.17537174
8295,0.19552329
8296,0.20602909
8297,0.21620625
8298,0.19318105
8299,0.2663949
8300,0.24258906
8301,0.21259178
8302,0.19031921
8303,0.1696047
8304,0.16105767
8305,0.15125221
8306,0.13666518
8307,0.12868875
8308,0.12525783
8309,0.12094405
8310,0.13126504
8311,0.122269936
8312,0.11511293
8313,0.109200954
8314,0.09750749
8315,0.09943724
8316,0.1089097
8317,0.09684095
8318,0.08911729
8319,0.083679706
8320,0.08625
8321,0.086000524
8322,0.07622241
8323,0.070351705
8324,0.0664357
8325,0.06510837
8326,0.07573101
8327,0.073045485
8328,0.0688374
8329,0.06835942
8330,0.09137427
8331,0.08962574
8332,0.08754861
8333,0.086345874
8334,0.0852837
8335,0.08308072
8336,0.08845612
8337,0.09097878
8338,0.08716347
8339,0.085977726
8340,0.08484958
8341,0.0936091
8342,0.09191334
8343,0.08981768
8344,0.089382775
8345,0.090917416
8346,0.08895684
8347,0.09105823
8348,0.09027934
8349,0.08766071
8350,0.10010836
8351,0.09759527
8352,0.11453123
8353,0.14113495
8354,0.1467088
8355,0.20547138
8356,0.20703942
8357,0.22605051
8358,0.33350092
8359,0.3139105
8360,0.30019084
8361,0.29084328
8362,0.27702442
8363,0.3294245
8364,0.31382534
8365,0.29270902
8366,0.2700063
8367,0.25740856
8368,0.23226616
8369,0.20681086
8370,0.18832779
8371,0.18271595
8372,0.16527651
8373,0.22869876
8374,0.21879336
8375,0.22914773
8376,0.21624526
8377,0.20903738
8378,0.20237789
8379,0.18391405
8380,0.17939617
8381,0.16653602
8382,0.16324785
8383,0.16002576
8384,0.1471932
8385,0.22451402
8386,0.23310664
8387,0.2475958
8388,0.26906472
8389,0.2602174
8390,0.25143456
8391,0.24405196
8392,0.23705445
8393,0.23070535
8394,0.22126278
8395,0.2032292
8396,0.18966672
8397,0.18623526
8398,0.18200293
8399,0.1739892
8400,0.17027815
8401,0.1656308
8402,0.16223374
8403,0.14991446
8404,0.14850457
8405,0.13862756
8406,0.23498556
8407,0.23177388
8408,0.21114846
8409,0.2157168
8410,0.24730097
8411,0.23973867
8412,0.22713625
8413,0.21125594
8414,0.20367384
8415,0.20089395
8416,0.19211064
8417,0.19303302
8418,0.18966317
8419,0.18683891
8420,0.17434452
8421,0.16780494
8422,0.15660664
8423,0.15423945
8424,0.15111728
8425,0.14767797
8426,0.14418948
8427,0.14239962
8428,0.14004646
8429,0.1363622
8430,0.13357449
8431,0.13080674
8432,0.12907378
8433,0.12722139
8434,0.1401814
8435,0.13710101
8436,0.13619614
8437,0.17811112
8438,0.1731632
8439,0.18943593
8440,0.21371126
8441,0.21716365
8442,0.23841202
8443,0.22674215
8444,0.21831605
8445,0.20887296
8446,0.22165836
8447,0.21559523
8448,0.52969766
8449,0.5045864
8450,0.4764899
8451,0.448718
8452,0.42660287
8453,0.40240693
8454,0.3804989
8455,0.43723848
8456,0.41570026
8457,0.38950244
8458,0.37609226
8459,0.44991404
8460,0.4377868
8461,0.55680853
8462,1.3441504
8463,1.2044641
8464,1.9264846
8465,1.6164262
8466,1.3845568
8467,1.4167023
8468,1.2406666
8469,1.0884757
8470,0.9728637
8471,0.86772716
8472,0.77985543
8473,1.1628302
8474,2.3648777
8475,1.9039651
8476,1.5669627
8477,1.3437126
8478,1.1555903
8479,1.1258001
8480,1.3759466
8481,1.1886511
8482,12.454798
8483,11.6866455
8484,8.810358
8485,6.385519
8486,4.5739064
8487,3.3748808
8488,4.5034475
8489,3.4025505
8490,2.6324716
8491,5.455743
8492,4.219113
8493,3.1956458
8494,2.652257
8495,2.1774879
8496,1.8085005
8497,1.5386165
8498,1.3339382
8499,1.1743841
8500,1.0462673
8501,0.94231254
8502,0.85624975
8503,0.7836854
8504,0.7230004
8505,0.6705314
8506,0.62516856
8507,0.5853348
8508,0.5542454
8509,0.7429416
8510,0.9968719
8511,0.9799338
8512,0.8975388
8513,0.8259392
8514,0.85566795
8515,0.9439261
8516,0.86494386
8517,0.7973413
8518,0.74032867
8519,0.6903088
8520,0.71535355
8521,0.8090426
8522,0.8239652
8523,1.0865215
8524,0.99246967
8525,1.6035507
8526,1.4189947
8527,1.2560124
8528,1.1673594
8529,1.938981
8530,1.6666881
8531,1.4646473
8532,1.2983431
8533,1.1681604
8534,1.056932
8535,0.9490149
8536,0.85931665
8537,3.1308188
8538,2.9361458
8539,2.3949313
8540,2.0396068
8541,1.7108672
8542,1.4915745
8543,1.3259163
8544,2.027631
8545,2.711668
8546,2.2417347
8547,1.8550541
8548,1.5668206
8549,1.3640194
8550,1.2122892
8551,1.190712
8552,1.0873597
8553,0.9752568
8554,1.088664
8555,0.98158234
8556,0.93760455
8557,3.583623
8558,2.8175914
8559,2.4812243
8560,2.052846
8561,1.725235
8562,1.503653
8563,1.3452413
8564,1.1787739
8565,1.3646048
8566,1.7470124
8567,1.6523924
8568,4.293643
8569,5.542658
8570,3.7386918
8571,2.7827184
8572,2.0291822
8573,1.7173405
8574,9.336027
8575,6.402705
8576,4.7207417
8577,3.2080824
8578,2.4922755
8579,1.798002
8580,1.4537648
8581,1.3097463
8582,1.1676334
8583,0.9167111
8584,0.84650874
8585,0.78253055
8586,0.73267233
8587,2.9703746
8588,2.4161391
8589,1.9419248
8590,1.6704946
8591,1.4694114
8592,7.5102396
8593,5.070823
8594,3.8166885
8595,20.370619
8596,17.808239
8597,13.678112
8598,10.4308
8599,20.022366
8600,16.537342
8601,12.17207
8602,8.475992
8603,5.407442
8604,3.5585375
8605,2.5352116
8606,1.9156427
8607,1.5108566
8608,1.2306541
8609,1.2357305
8610,1.1887503
8611,1.0006694
8612,0.85485864
8613,0.8191756
8614,0.76137924
8615,0.7363942
8616,0.70244074
8617,0.7030358
8618,0.6695403
8619,0.8839277
8620,3.7175984
8621,2.5451946
8622,1.8704414
8623,1.5382125
8624,1.2147957
8625,1.0908986
8626,1.5649065
8627,1.3273724
8628,1.1340058
8629,1.4788995
8630,1.9659355
8631,1.6653392
8632,1.3202759
8633,1.02615
8634,0.82778645
8635,0.6993656
8636,0.61851484
8637,0.53696907
8638,0.49521098
8639,0.45945048
8640,0.43077952
8641,0.4081413
8642,0.38329613
8643,0.3533204
8644,0.32889637
8645,0.42946687
8646,0.39309707
8647,0.34605712
8648,0.32425514
8649,0.29107803
8650,0.27008194
8651,0.24980529
8652,0.23620088
8653,0.22267933
8654,0.21739468
8655,0.20500407
8656,0.19413891
8657,0.1842859
8658,0.17220964
8659,0.15960927
8660,0.15080197
8661,0.14410648
8662,0.12708682
8663,0.11583057
8664,0.10953999
8665,0.10731833
8666,0.10289196
8667,0.09345716
8668,0.09111939
8669,0.087619714
8670,0.085804574
8671,0.085953996
8672,0.08157485
8673,0.08006264
8674,0.09502571
8675,0.09223674
8676,0.088040054
8677,0.082919315
8678,0.08532921
8679,0.08483633
8680,0.07895697
8681,0.080587454
8682,0.09254625
8683,0.1087773
8684,0.15150483
8685,0.1644594
8686,0.27830255
8687,0.2657179
8688,0.25863796
8689,0.2542903
8690,0.2999738
8691,0.37168157
8692,0.32472485
8693,0.30528706
8694,0.29097095
8695,0.2983135
8696,0.28446954
8697,0.60030806
8698,0.5132448
8699,0.4835998
8700,0.4370251
8701,0.38965732
8702,0.38420695
8703,0.36038437
8704,0.36537454
8705,0.33526793
8706,0.35591173
8707,0.33775094
8708,0.31832
8709,0.29913932
8710,0.28378198
8711,0.27043146
8712,0.25737426
8713,0.2440493
8714,0.22512886
8715,0.2103882
8716,0.20116192
8717,0.19243912
8718,0.16983369
8719,0.16099255
8720,0.15275405
8721,0.16492909
8722,1.0979738
8723,0.9958296
8724,0.86836344
8725,0.87703854
8726,0.76587284
8727,0.7103325
8728,0.60744154
8729,0.52795964
8730,0.4524749
8731,0.3953185
8732,0.36140102
8733,0.3364084
8734,0.3158495
8735,0.30429804
8736,0.26579943
8737,0.2601284
8738,0.22686681
8739,0.2228846
8740,0.19728082
8741,0.19121061
8742,0.2125824
8743,0.19154032
8744,0.18056554
8745,0.16666153
8746,0.1497092
8747,0.14705025
8748,0.14444694
8749,0.1360422
8750,0.13357377
8751,0.12987411
8752,0.122331835
8753,0.11891953
8754,0.20807752
8755,0.19738318
8756,0.18569234
8757,0.1760131
8758,0.1663243
8759,0.1559147
8760,0.15291642
8761,0.15141262
8762,0.14982949
8763,0.1483584
8764,0.14698552
8765,0.13995238
8766,0.15580803
8767,0.14917614
8768,0.14319864
8769,0.13938843
8770,0.13474435
8771,0.15000859
8772,0.16338283
8773,0.15380603
8774,0.1517842
8775,0.14359552
8776,0.14135101
8777,0.13738894
8778,0.13257687
8779,0.12727126
8780,0.12206631
8781,0.119427666
8782,0.11815252
8783,0.117362596
8784,0.116210476
8785,0.12870623
8786,0.13536566
8787,0.13712524
8788,0.13690709
8789,0.12845261
8790,0.124521755
8791,0.121204674
8792,0.11794567
8793,0.115393035
8794,0.11130649
8795,0.10915287
8796,0.1101411
8797,0.10836615
8798,0.106227614
8799,0.10097489
8800,0.09604724
8801,0.09388835
8802,0.09121323
8803,0.08797184
8804,0.08561879
8805,0.08435318
8806,0.08337322
8807,0.08222224
8808,0.088088095
8809,0.0889569
8810,0.08718023
8811,0.085220896
8812,0.0836059
8813,0.08265814
8814,0.19219844
8815,0.19780211
8816,0.19275622
8817,0.18850403
8818,0.18417685
8819,0.17649077
8820,0.17077978
8821,0.1637837
8822,0.16025153
8823,0.15971653
8824,0.15444672
8825,0.1490693
8826,0.14572333
8827,0.14338526
8828,0.14056033
8829,0.13857184
8830,0.13625565
8831,0.1342886
8832,0.46417227
8833,0.4498286
8834,0.4424462
8835,0.5076982
8836,0.5573113
8837,0.52429694
8838,0.4985177
8839,0.47631896
8840,0.4582549
8841,0.43912336
8842,0.4207691
8843,0.40192252
8844,0.38194847
8845,0.3741475
8846,0.48067486
8847,0.9282332
8848,0.8503743
8849,0.79345536
8850,0.738616
8851,1.3161626
8852,1.1730438
8853,1.0602534
8854,0.96057487
8855,0.91361076
8856,3.6388016
8857,2.9335065
8858,2.2986212
8859,1.8721986
8860,1.5754101
8861,1.3469511
8862,2.4162226
8863,5.012515
8864,3.5639694
8865,2.688081
8866,2.1229415
8867,1.8024485
8868,3.2975793
8869,2.653801
8870,2.1084375
8871,1.7286143
8872,1.4551303
8873,1.3506377
8874,1.2112038
8875,1.1110802
8876,1.1826774
8877,1.1141443
8878,0.9884436
8879,0.8849665
8880,0.80696213
8881,0.7385235
8882,0.6769198
8883,0.62859696
8884,0.5871542
8885,0.5493022
8886,0.8841371
8887,0.8065958
8888,0.74135435
8889,2.981922
8890,2.358422
8891,1.9314111
8892,1.6271265
8893,1.3984079
8894,1.2239349
8895,1.0878661
8896,0.9849113
8897,0.901712
8898,0.8240646
8899,0.76004076
8900,0.7046229
8901,0.6563803
8902,0.6147803
8903,1.0120529
8904,1.0336089
8905,0.93848276
8906,0.8495633
8907,0.7809237
8908,0.7206118
8909,0.6749351
8910,0.6365908
8911,0.60121393
8912,0.8200723
8913,1.9878412
8914,1.678896
8915,1.451598
8916,1.2814479
8917,1.1452773
8918,1.0375161
8919,5.6781316
8920,4.2418385
8921,3.2251086
8922,2.5583427
8923,2.4408667
8924,2.0245438
8925,1.598542
8926,1.3676015
8927,2.0708287
8928,1.7500033
8929,1.5119467
8930,1.3054662
8931,1.1208031
8932,1.0111674
8933,1.3283852
8934,1.1794975
8935,4.368695
8936,3.8891115
8937,4.031724
8938,3.1108465
8939,2.3403163
8940,1.6438429
8941,1.6697328
8942,1.4913554
8943,1.2446599
8944,1.1838207
8945,1.0654094
8946,1.0699508
8947,0.97457874
8948,2.104103
8949,1.6260004
8950,1.2621926
8951,1.1210186
8952,1.0116556
8953,0.79297245
8954,0.6807804
8955,0.61276245
8956,0.57513297
8957,0.907282
8958,2.7283757
8959,2.193007
8960,1.8074062
8961,1.3121572
8962,1.4275153
8963,1.3498789
8964,1.186319
8965,1.0574253
8966,1.9162111
8967,1.4790211
8968,1.0799229
8969,0.96003294
8970,0.8636813
8971,0.8019403
8972,0.7344251
8973,0.6757572
8974,0.6292571
8975,0.59043753
8976,0.5570862
8977,0.50488245
8978,2.7317438
8979,8.464781
8980,7.3151865
8981,4.702331
8982,2.9708471
8983,2.0328517
8984,1.4624815
8985,1.024416
8986,0.89796114
8987,0.79614675
8988,0.71052456
8989,0.6272582
8990,0.5687448
8991,0.48508045
8992,0.4457839
8993,0.45987916
8994,0.423953
8995,0.38743845
8996,0.36549067
8997,0.3427409
8998,0.32742918
8999,0.3133805
9000,0.30283958
9001,0.28547537
9002,0.27757356
9003,0.26685977
9004,0.2602814
9005,0.25326186
9006,0.2569638
9007,0.27630037
9008,0.42107204
9009,0.8232598
9010,2.3028588
9011,1.7937106
9012,1.6956501
9013,1.4070423
9014,1.1846226
9015,0.9464923
9016,0.7589824
9017,0.6753468
9018,0.58324623
9019,0.5322752
9020,0.48970667
9021,0.4501403
9022,0.41151205
9023,0.3759085
9024,0.35474446
9025,0.31269985
9026,0.27838093
9027,0.2546352
9028,0.24216174
9029,0.22764692
9030,0.28051576
9031,0.29119557
9032,0.30715218
9033,0.29206496
9034,0.3023293
9035,0.2806542
9036,0.26212317
9037,0.24648917
9038,0.23028904
9039,0.2169267
9040,0.20544866
9041,0.19632919
9042,0.18900855
9043,0.18060912
9044,0.17382714
9045,0.16519232
9046,0.17825931
9047,0.17650981
9048,0.21623255
9049,0.20776153
9050,0.19378707
9051,0.18815245
9052,0.18494087
9053,0.16715069
9054,0.16583866
9055,0.20367299
9056,0.19628294
9057,0.18287583
9058,0.17016342
9059,0.29914784
9060,0.31016523
9061,0.28941807
9062,0.2848472
9063,0.36590558
9064,0.34128767
9065,0.3241743
9066,0.3044329
9067,0.2932963
9068,0.28522658
9069,0.27784044
9070,0.29000682
9071,0.27767754
9072,0.2803266
9073,0.37991393
9074,0.36768207
9075,0.33885828
9076,0.7418674
9077,0.8991051
9078,0.75703746
9079,0.9755082
9080,1.3323498
9081,1.0835097
9082,0.9241905
9083,0.79636693
9084,0.9424563
9085,0.80787385
9086,1.0362
9087,0.92628545
9088,0.8003042
9089,0.95114475
9090,1.1866846
9091,2.2574115
9092,2.5356846
9093,1.893336
9094,1.4404263
9095,1.1732254
9096,1.135407
9097,0.95244396
9098,0.9461889
9099,0.810133
9100,0.704597
9101,0.6157702
9102,0.54783434
9103,0.488941
9104,0.44569647
9105,0.4119415
9106,0.3810661
9107,0.90345275
9108,0.99915653
9109,0.83087647
9110,1.055945
9111,0.90473354
9112,0.78452766
9113,0.6788828
9114,0.5777391
9115,0.53027403
9116,0.4875046
9117,0.45093143
9118,0.42344546
9119,0.3929432
9120,0.37242654
9121,0.3595919
9122,0.3415197
9123,0.41989323
9124,0.4842027
9125,0.4470558
9126,0.46786875
9127,0.43260422
9128,0.40458757
9129,0.3799399
9130,0.35948536
9131,0.34159225
9132,0.31595683
9133,0.29777667
9134,0.28699142
9135,0.26536012
9136,0.28368992
9137,0.5521203
9138,0.49635407
9139,0.97686327
9140,0.8545418
9141,0.8147111
9142,1.8637266
9143,7.5699058
9144,5.0081635
9145,3.6213312
9146,2.5804977
9147,1.9567739
9148,4.276492
9149,10.797714
9150,8.520861
9151,6.29241
9152,4.448587
9153,3.3463984
9154,2.5375094
9155,1.9835556
9156,1.5626297
9157,1.3279641
9158,1.3329492
9159,1.523676
9160,1.2753837
9161,1.0875359
9162,0.95117843
9163,0.8401521
9164,0.7523456
9165,0.67894715
9166,0.61683583
9167,0.56342655
9168,0.51963806
9169,0.48255542
9170,0.6481304
9171,0.5948911
9172,0.5466793
9173,0.5123022
9174,2.1541681
9175,1.8667836
9176,1.5900874
9177,1.3537738
9178,1.1753259
9179,1.0386233
9180,1.1358025
9181,1.0595212
9182,0.94191855
9183,0.84786963
9184,0.7663413
9185,0.7023991
9186,0.64820206
9187,0.6018278
9188,0.56100345
9189,0.52384776
9190,0.4935007
9191,0.46696752
9192,0.4430064
9193,0.42098677
9194,0.40042728
9195,0.38245696
9196,0.36719722
9197,0.3535682
9198,0.34241667
9199,0.33234608
9200,0.32246643
9201,0.37732947
9202,1.1276648
9203,1.0118136
9204,0.9172402
9205,0.8407535
9206,3.148233
9207,2.5276275
9208,2.0698035
9209,1.7444911
9210,1.6575794
9211,1.4434409
9212,1.2688954
9213,1.1332664
9214,1.7422736
9215,1.4991033
9216,1.4428673
9217,1.2742348
9218,1.1398915
9219,1.096919
9220,3.1194224
9221,5.3687143
9222,4.0146995
9223,3.1009235
9224,2.482123
9225,2.2705941
9226,5.6739473
9227,4.247607
9228,3.2736297
9229,2.7060518
9230,2.610828
9231,2.2828238
9232,3.3298545
9233,2.6647146
9234,2.2051785
9235,1.8735322
9236,2.7605538
9237,2.4821935
9238,2.0681958
9239,1.7621703
9240,1.5417275
9241,1.3447199
9242,1.201113
9243,1.0808635
9244,1.031245
9245,1.9033396
9246,3.4227033
9247,2.7526522
9248,2.1266928
9249,1.7788899
9250,1.5324773
9251,1.3581499
9252,1.2201769
9253,1.1096727
9254,0.99254525
9255,0.916222
9256,0.8535557
9257,3.5505385
9258,2.7860143
9259,2.2759128
9260,3.658462
9261,2.982489
9262,2.4426951
9263,2.0339737
9264,1.8819975
9265,4.9416256
9266,3.7788427
9267,2.9413404
9268,2.394011
9269,1.9432893
9270,1.631381
9271,1.4155381
9272,4.0864058
9273,8.093692
9274,13.104165
9275,9.721349
9276,6.8836975
9277,5.0415554
9278,3.6973908
9279,8.842293
9280,6.057415
9281,4.8069177
9282,10.913538
9283,16.734402
9284,13.37039
9285,9.756421
9286,6.7964554
9287,6.331066
9288,4.456583
9289,3.2846332
9290,2.8581543
9291,3.3390908
9292,2.6923714
9293,3.4626765
9294,6.768429
9295,4.941107
9296,3.4054046
9297,2.503577
9298,1.9476982
9299,8.868662
9300,6.048864
9301,4.1089644
9302,3.4026225
9303,2.8339138
9304,2.5007877
9305,1.9550788
9306,8.16515
9307,5.99699
9308,4.0563083
9309,3.2930384
9310,4.2376785
9311,2.950986
9312,2.1972256
9313,5.4849215
9314,3.6680794
9315,2.570766
9316,1.9037331
9317,1.6559534
9318,1.4653282
9319,1.1584795
9320,0.9703856
9321,0.7935283
9322,0.66850495
9323,0.5667476
9324,0.48889187
9325,0.45110157
9326,0.42892995
9327,0.41981515
9328,0.40552297
9329,0.40067932
9330,0.41065735
9331,0.37931123
9332,0.46894395
9333,0.6814394
9334,1.783287
9335,1.6523776
9336,1.2746174
9337,1.1468602
9338,1.040361
9339,0.9456399
9340,0.820517
9341,3.668549
9342,2.9523544
9343,2.0752058
9344,1.71738
9345,1.4586542
9346,1.1420164
9347,1.0018021
9348,0.964858
9349,1.6006246
9350,1.3753726
9351,1.4736531
9352,1.4492378
9353,2.4870443
9354,12.68771
9355,9.676743
9356,6.9792
9357,4.7726445
9358,2.9760823
9359,1.9133129
9360,1.4417075
9361,1.2096081
9362,1.7221704
9363,1.1827936
9364,1.0039908
9365,0.85622466
9366,0.8502791
9367,0.7152709
9368,0.57132244
9369,0.5683681
9370,0.50485903
9371,0.44013393
9372,0.40196496
9373,0.37163398
9374,0.3485933
9375,0.31816494
9376,0.29653066
9377,0.298647
9378,0.2774282
9379,0.29763335
9380,0.3164176
9381,0.29445872
9382,0.27852136
9383,0.2670487
9384,0.2547031
9385,0.2458477
9386,0.23646644
9387,0.21620956
9388,0.20358132
9389,0.20271136
9390,0.2823949
9391,0.2673224
9392,0.25833628
9393,0.30879515
9394,0.32787246
9395,0.32458138
9396,0.53259254
9397,0.4794131
9398,0.47020528
9399,0.49460173
9400,0.4696602
9401,0.4362543
9402,0.7196917
9403,0.63176274
9404,0.8136244
9405,0.7123691
9406,0.61142
9407,0.5358026
9408,0.48155692
9409,0.42176417
9410,0.40847462
9411,0.37483025
9412,0.36789283
9413,0.33291408
9414,0.31208086
9415,0.29658645
9416,0.35789633
9417,0.3338586
9418,0.30965608
9419,0.5033972
9420,0.578834
9421,0.521237
9422,0.47384351
9423,0.5063182
9424,0.46141726
9425,0.41627944
9426,0.42560968
9427,0.70410526
9428,0.76492256
9429,0.83231044
9430,1.9681685
9431,2.3017058
9432,2.3183575
9433,1.8759263
9434,1.525881
9435,1.2147563
9436,1.2614403
9437,1.3077153
9438,1.9067996
9439,1.4664621
9440,1.2746376
9441,1.0928208
9442,1.2116365
